Store,Item,Item Code,Time,Value,RDPI,Year,Month,WeekOfMonth,WeekOfYear,IsUsNewYearsDay,IsUsLaborDay,IsBlackFriday,IsChristmasDay,FreqCos1,FreqSin1,FreqCos2,FreqSin2,FreqCos3,FreqSin3,FreqCos4,FreqSin4,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10
1,5,ASSW1284,2/18/2017 9:00:04 AM,4.836281907,11329,2017,2,3,7,FALSE,FALSE,FALSE,FALSE,0.663122658,0.748510748,-0.12053668,0.992708874,0.568064747,0.568064747,-0.239315664,-0.239315664,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094,4.836281907,4.584967479,3.951243719,4.584967479,4.682131227
1,5,ASSW1284,2/25/2017 9:00:04 AM,4.912654886,11312.4,2017,2,4,8,FALSE,FALSE,FALSE,FALSE,0.568064747,0.822983866,-0.354604887,0.935016243,0.239315664,0.239315664,-0.663122658,-0.663122658,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094,4.836281907,4.584967479,3.951243719,4.584967479
1,5,ASSW1284,3/4/2017 9:00:04 AM,4.8978398,11312.4,2017,3,1,9,FALSE,FALSE,FALSE,FALSE,0.464723172,0.885456026,-0.568064747,0.822983866,-0.12053668,-0.12053668,-0.935016243,-0.935016243,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094,4.836281907,4.584967479,3.951243719
1,5,ASSW1284,3/11/2017 9:00:04 AM,5.075173815,11312.4,2017,3,2,10,FALSE,FALSE,FALSE,FALSE,0.354604887,0.935016243,-0.748510748,0.663122658,-0.464723172,-0.464723172,-0.992708874,-0.992708874,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094,4.836281907,4.584967479
1,5,ASSW1284,3/18/2017 9:00:04 AM,5.049856007,11312.4,2017,3,3,11,FALSE,FALSE,FALSE,FALSE,0.239315664,0.970941817,-0.885456026,0.464723172,-0.748510748,-0.748510748,-0.822983866,-0.822983866,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094,4.836281907
1,5,ASSW1284,3/25/2017 9:00:04 AM,4.804021045,11282.8,2017,3,4,12,FALSE,FALSE,FALSE,FALSE,0.12053668,0.992708874,-0.970941817,0.239315664,-0.935016243,-0.935016243,-0.464723172,-0.464723172,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814,4.663439094
1,5,ASSW1284,4/1/2017 9:00:04 AM,5.135798437,11282.8,2017,4,1,13,FALSE,FALSE,FALSE,FALSE,-1.61E-16,1,-1,-3.22E-16,-1,-1,6.43E-16,6.43E-16,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813,4.477336814
1,5,ASSW1284,4/8/2017 9:00:04 AM,5.135798437,11282.8,2017,4,2,14,FALSE,FALSE,FALSE,FALSE,-0.12053668,0.992708874,-0.970941817,-0.239315664,-0.935016243,-0.935016243,0.464723172,0.464723172,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335,4.624972813
1,5,ASSW1284,4/15/2017 9:00:04 AM,4.804021045,11282.8,2017,4,3,15,FALSE,FALSE,FALSE,FALSE,-0.239315664,0.970941817,-0.885456026,-0.464723172,-0.748510748,-0.748510748,0.822983866,0.822983866,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886,5.087596335
1,5,ASSW1284,4/22/2017 9:00:04 AM,4.770684624,11282.8,2017,4,4,16,FALSE,FALSE,FALSE,FALSE,-0.354604887,0.935016243,-0.748510748,-0.663122658,-0.464723172,-0.464723172,0.992708874,0.992708874,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907,4.912654886
1,5,ASSW1284,4/29/2017 9:00:04 AM,5.087596335,11277.1,2017,4,5,17,FALSE,FALSE,FALSE,FALSE,-0.464723172,0.885456026,-0.568064747,-0.822983866,-0.12053668,-0.12053668,0.935016243,0.935016243,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886,4.836281907
1,5,ASSW1284,5/6/2017 9:00:04 AM,5.225746674,11277.1,2017,5,1,18,FALSE,FALSE,FALSE,FALSE,-0.568064747,0.822983866,-0.354604887,-0.935016243,0.239315664,0.239315664,0.663122658,0.663122658,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398,4.912654886
1,5,ASSW1284,5/13/2017 9:00:04 AM,4.9698133,11277.1,2017,5,2,19,FALSE,FALSE,FALSE,FALSE,-0.663122658,0.748510748,-0.12053668,-0.992708874,0.568064747,0.568064747,0.239315664,0.239315664,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815,4.8978398
1,5,ASSW1284,5/20/2017 9:00:04 AM,4.770684624,11277.1,2017,5,3,20,FALSE,FALSE,FALSE,FALSE,-0.748510748,0.663122658,0.12053668,-0.992708874,0.822983866,0.822983866,-0.239315664,-0.239315664,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007,5.075173815
1,5,ASSW1284,5/27/2017 9:00:04 AM,4.820281566,11325.8,2017,5,4,21,FALSE,FALSE,FALSE,FALSE,-0.822983866,0.568064747,0.354604887,-0.935016243,0.970941817,0.970941817,-0.663122658,-0.663122658,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045,5.049856007
1,5,ASSW1284,6/3/2017 9:00:04 AM,5.472270674,11325.8,2017,6,1,22,FALSE,FALSE,FALSE,FALSE,-0.885456026,0.464723172,0.568064747,-0.822983866,0.992708874,0.992708874,-0.935016243,-0.935016243,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437,4.804021045
1,5,ASSW1284,6/10/2017 9:00:04 AM,5.123963979,11325.8,2017,6,2,23,FALSE,FALSE,FALSE,FALSE,-0.935016243,0.354604887,0.748510748,-0.663122658,0.885456026,0.885456026,-0.992708874,-0.992708874,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437,5.135798437
1,5,ASSW1284,6/17/2017 9:00:04 AM,4.787491743,11325.8,2017,6,3,24,FALSE,FALSE,FALSE,FALSE,-0.970941817,0.239315664,0.885456026,-0.464723172,0.663122658,0.663122658,-0.822983866,-0.822983866,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045,5.135798437
1,5,ASSW1284,6/24/2017 9:00:04 AM,4.736198448,11371.2,2017,6,4,25,FALSE,FALSE,FALSE,FALSE,-0.992708874,0.12053668,0.970941817,-0.239315664,0.354604887,0.354604887,-0.464723172,-0.464723172,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624,4.804021045
1,5,ASSW1284,7/1/2017 9:00:04 AM,5.099866428,11371.2,2017,7,1,26,FALSE,FALSE,FALSE,FALSE,-1,-3.22E-16,1,6.43E-16,3.67E-16,3.67E-16,1.29E-15,1.29E-15,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335,4.770684624
1,5,ASSW1284,7/8/2017 9:00:04 AM,5.327876169,11371.2,2017,7,2,27,FALSE,FALSE,FALSE,FALSE,-0.992708874,-0.12053668,0.970941817,0.239315664,-0.354604887,-0.354604887,0.464723172,0.464723172,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674,5.087596335
1,5,ASSW1284,7/15/2017 9:00:04 AM,5.247024072,11371.2,2017,7,3,28,FALSE,FALSE,FALSE,FALSE,-0.970941817,-0.239315664,0.885456026,0.464723172,-0.663122658,-0.663122658,0.822983866,0.822983866,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133,5.225746674
1,5,ASSW1284,7/22/2017 9:00:04 AM,5.278114659,11371.2,2017,7,4,29,FALSE,FALSE,FALSE,FALSE,-0.935016243,-0.354604887,0.748510748,0.663122658,-0.885456026,-0.885456026,0.992708874,0.992708874,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624,4.9698133
1,5,ASSW1284,7/29/2017 9:00:04 AM,5.075173815,11363.5,2017,7,5,30,FALSE,FALSE,FALSE,FALSE,-0.885456026,-0.464723172,0.568064747,0.822983866,-0.992708874,-0.992708874,0.935016243,0.935016243,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566,4.770684624
1,5,ASSW1284,8/5/2017 9:00:04 AM,5.690359454,11363.5,2017,8,1,31,FALSE,FALSE,FALSE,FALSE,-0.822983866,-0.568064747,0.354604887,0.935016243,-0.970941817,-0.970941817,0.663122658,0.663122658,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674,4.820281566
1,5,ASSW1284,8/12/2017 9:00:04 AM,4.983606622,11363.5,2017,8,2,32,FALSE,FALSE,FALSE,FALSE,-0.748510748,-0.663122658,0.12053668,0.992708874,-0.822983866,-0.822983866,0.239315664,0.239315664,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979,5.472270674
1,5,ASSW1284,8/19/2017 9:00:04 AM,4.941642423,11363.5,2017,8,3,33,FALSE,FALSE,FALSE,FALSE,-0.663122658,-0.748510748,-0.12053668,0.992708874,-0.568064747,-0.568064747,-0.239315664,-0.239315664,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743,5.123963979
1,5,ASSW1284,8/26/2017 9:00:04 AM,4.8978398,11330.8,2017,8,4,34,FALSE,FALSE,FALSE,FALSE,-0.568064747,-0.822983866,-0.354604887,0.935016243,-0.239315664,-0.239315664,-0.663122658,-0.663122658,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448,4.787491743
1,5,ASSW1284,9/2/2017 9:00:04 AM,4.8978398,11330.8,2017,9,1,35,FALSE,TRUE,FALSE,FALSE,-0.464723172,-0.885456026,-0.568064747,0.822983866,0.12053668,0.12053668,-0.935016243,-0.935016243,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428,4.736198448
1,5,ASSW1284,9/9/2017 9:00:04 AM,5.049856007,11330.8,2017,9,2,36,FALSE,FALSE,FALSE,FALSE,-0.354604887,-0.935016243,-0.748510748,0.663122658,0.464723172,0.464723172,-0.992708874,-0.992708874,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169,5.099866428
1,5,ASSW1284,9/16/2017 9:00:04 AM,4.86753445,11330.8,2017,9,3,37,FALSE,FALSE,FALSE,FALSE,-0.239315664,-0.970941817,-0.885456026,0.464723172,0.748510748,0.748510748,-0.822983866,-0.822983866,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072,5.327876169
1,5,ASSW1284,9/23/2017 9:00:04 AM,4.644390899,11340.8,2017,9,4,38,FALSE,FALSE,FALSE,FALSE,-0.12053668,-0.992708874,-0.970941817,0.239315664,0.935016243,0.935016243,-0.464723172,-0.464723172,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659,5.247024072
1,5,ASSW1284,9/30/2017 9:00:04 AM,4.644390899,11340.8,2017,9,5,39,FALSE,FALSE,FALSE,FALSE,-1.84E-16,-1,-1,3.67E-16,1,1,-7.35E-16,-7.35E-16,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815,5.278114659
1,5,ASSW1284,10/7/2017 9:00:04 AM,5.023880521,11340.8,2017,10,1,40,FALSE,FALSE,FALSE,FALSE,0.12053668,-0.992708874,-0.970941817,-0.239315664,0.935016243,0.935016243,0.464723172,0.464723172,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454,5.075173815
1,5,ASSW1284,10/14/2017 9:00:04 AM,4.852030264,11340.8,2017,10,2,41,FALSE,FALSE,FALSE,FALSE,0.239315664,-0.970941817,-0.885456026,-0.464723172,0.748510748,0.748510748,0.822983866,0.822983866,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622,5.690359454
1,5,ASSW1284,10/21/2017 9:00:04 AM,4.736198448,11340.8,2017,10,3,42,FALSE,FALSE,FALSE,FALSE,0.354604887,-0.935016243,-0.748510748,-0.663122658,0.464723172,0.464723172,0.992708874,0.992708874,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423,4.983606622
1,5,ASSW1284,10/28/2017 9:00:04 AM,4.882801923,11329.3,2017,10,4,43,FALSE,FALSE,FALSE,FALSE,0.464723172,-0.885456026,-0.568064747,-0.822983866,0.12053668,0.12053668,0.935016243,0.935016243,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398,4.941642423
1,5,ASSW1284,11/4/2017 9:00:04 AM,4.927253685,11329.3,2017,11,1,44,FALSE,FALSE,FALSE,FALSE,0.568064747,-0.822983866,-0.354604887,-0.935016243,-0.239315664,-0.239315664,0.663122658,0.663122658,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398,4.8978398
1,5,ASSW1284,11/11/2017 9:00:04 AM,4.8978398,11329.3,2017,11,2,45,FALSE,FALSE,FALSE,FALSE,0.663122658,-0.748510748,-0.12053668,-0.992708874,-0.568064747,-0.568064747,0.239315664,0.239315664,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007,4.8978398
1,5,ASSW1284,11/18/2017 9:00:04 AM,4.770684624,11329.3,2017,11,3,46,FALSE,FALSE,TRUE,FALSE,0.748510748,-0.663122658,0.12053668,-0.992708874,-0.822983866,-0.822983866,-0.239315664,-0.239315664,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445,5.049856007
1,5,ASSW1284,11/25/2017 9:00:04 AM,4.356708827,11416,2017,11,4,47,FALSE,FALSE,FALSE,FALSE,0.822983866,-0.568064747,0.354604887,-0.935016243,-0.970941817,-0.970941817,-0.663122658,-0.663122658,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899,4.86753445
1,5,ASSW1284,12/2/2017 9:00:04 AM,4.605170186,11416,2017,12,1,48,FALSE,FALSE,FALSE,FALSE,0.885456026,-0.464723172,0.568064747,-0.822983866,-0.992708874,-0.992708874,-0.935016243,-0.935016243,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899,4.644390899
1,5,ASSW1284,12/9/2017 9:00:04 AM,4.8978398,11416,2017,12,2,49,FALSE,FALSE,FALSE,FALSE,0.935016243,-0.354604887,0.748510748,-0.663122658,-0.885456026,-0.885456026,-0.992708874,-0.992708874,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521,4.644390899
1,5,ASSW1284,12/16/2017 9:00:04 AM,4.663439094,11416,2017,12,3,50,FALSE,FALSE,FALSE,FALSE,0.970941817,-0.239315664,0.885456026,-0.464723172,-0.663122658,-0.663122658,-0.822983866,-0.822983866,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264,5.023880521
1,5,ASSW1284,12/23/2017 9:00:04 AM,4.189654742,11416,2017,12,4,51,FALSE,FALSE,FALSE,TRUE,0.992708874,-0.12053668,0.970941817,-0.239315664,-0.354604887,-0.354604887,-0.464723172,-0.464723172,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448,4.852030264
1,5,ASSW1284,12/30/2017 9:00:04 AM,4.718498871,11500.3,2017,12,5,52,TRUE,FALSE,FALSE,FALSE,1,6.43E-16,1,1.29E-15,-7.35E-16,-7.35E-16,2.57E-15,2.57E-15,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923,4.736198448
1,5,ASSW1284,1/6/2018 9:00:04 AM,4.663439094,11500.3,2018,1,1,1,FALSE,FALSE,FALSE,FALSE,0.992708874,0.12053668,0.970941817,0.239315664,0.354604887,0.354604887,0.464723172,0.464723172,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685,4.882801923
1,5,ASSW1284,1/13/2018 9:00:04 AM,4.564348191,11500.3,2018,1,2,2,FALSE,FALSE,FALSE,FALSE,0.970941817,0.239315664,0.885456026,0.464723172,0.663122658,0.663122658,0.822983866,0.822983866,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398,4.927253685
1,5,ASSW1284,1/20/2018 9:00:04 AM,4.430816799,11500.3,2018,1,3,3,FALSE,FALSE,FALSE,FALSE,0.935016243,0.354604887,0.748510748,0.663122658,0.885456026,0.885456026,0.992708874,0.992708874,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624,4.8978398
1,5,ASSW1284,1/27/2018 9:00:04 AM,4.787491743,11562.5,2018,1,4,4,FALSE,FALSE,FALSE,FALSE,0.885456026,0.464723172,0.568064747,0.822983866,0.992708874,0.992708874,0.935016243,0.935016243,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827,4.770684624
1,5,ASSW1284,2/3/2018 9:00:04 AM,5.214935758,11562.5,2018,2,1,5,FALSE,FALSE,FALSE,FALSE,0.822983866,0.568064747,0.354604887,0.935016243,0.970941817,0.970941817,0.663122658,0.663122658,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186,4.356708827
1,5,ASSW1284,2/10/2018 9:00:04 AM,5.099866428,11562.5,2018,2,2,6,FALSE,FALSE,FALSE,FALSE,0.748510748,0.663122658,0.12053668,0.992708874,0.822983866,0.822983866,0.239315664,0.239315664,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398,4.605170186
1,5,ASSW1284,2/17/2018 9:00:04 AM,4.820281566,11562.5,2018,2,3,7,FALSE,FALSE,FALSE,FALSE,0.663122658,0.748510748,-0.12053668,0.992708874,0.568064747,0.568064747,-0.239315664,-0.239315664,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094,4.8978398
1,5,ASSW1284,2/24/2018 9:00:04 AM,4.787491743,11586.8,2018,2,4,8,FALSE,FALSE,FALSE,FALSE,0.568064747,0.822983866,-0.354604887,0.935016243,0.239315664,0.239315664,-0.663122658,-0.663122658,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742,4.663439094
1,5,ASSW1284,3/3/2018 9:00:04 AM,4.997212274,11586.8,2018,3,1,9,FALSE,FALSE,FALSE,FALSE,0.464723172,0.885456026,-0.568064747,0.822983866,-0.12053668,-0.12053668,-0.935016243,-0.935016243,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871,4.189654742
1,5,ASSW1284,3/10/2018 9:00:04 AM,5.33753808,11586.8,2018,3,2,10,FALSE,FALSE,FALSE,FALSE,0.354604887,0.935016243,-0.748510748,0.663122658,-0.464723172,-0.464723172,-0.992708874,-0.992708874,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094,4.718498871
1,5,ASSW1284,3/17/2018 9:00:04 AM,4.682131227,11586.8,2018,3,3,11,FALSE,FALSE,FALSE,FALSE,0.239315664,0.970941817,-0.885456026,0.464723172,-0.748510748,-0.748510748,-0.822983866,-0.822983866,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191,4.663439094
1,5,ASSW1284,3/24/2018 9:00:04 AM,4.770684624,11586.8,2018,3,4,12,FALSE,FALSE,FALSE,FALSE,0.12053668,0.992708874,-0.970941817,0.239315664,-0.935016243,-0.935016243,-0.464723172,-0.464723172,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799,4.564348191
1,5,ASSW1284,3/31/2018 9:00:04 AM,4.736198448,11609.4,2018,3,5,13,FALSE,FALSE,FALSE,FALSE,-1.61E-16,1,-1,-3.22E-16,-1,-1,6.43E-16,6.43E-16,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743,4.430816799
1,5,ASSW1284,4/7/2018 9:00:04 AM,5.480638923,11609.4,2018,4,1,14,FALSE,FALSE,FALSE,FALSE,-0.12053668,0.992708874,-0.970941817,-0.239315664,-0.935016243,-0.935016243,0.464723172,0.464723172,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758,4.787491743
1,5,ASSW1284,4/14/2018 9:00:04 AM,5.036952602,11609.4,2018,4,2,15,FALSE,FALSE,FALSE,FALSE,-0.239315664,0.970941817,-0.885456026,-0.464723172,-0.748510748,-0.748510748,0.822983866,0.822983866,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428,5.214935758
1,5,ASSW1284,4/21/2018 9:00:04 AM,5.123963979,11609.4,2018,4,3,16,FALSE,FALSE,FALSE,FALSE,-0.354604887,0.935016243,-0.748510748,-0.663122658,-0.464723172,-0.464723172,0.992708874,0.992708874,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566,5.099866428
1,5,ASSW1284,4/28/2018 9:00:04 AM,4.736198448,11611.6,2018,4,4,17,FALSE,FALSE,FALSE,FALSE,-0.464723172,0.885456026,-0.568064747,-0.822983866,-0.12053668,-0.12053668,0.935016243,0.935016243,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743,4.820281566
1,5,ASSW1284,5/5/2018 9:00:04 AM,5.087596335,11611.6,2018,5,1,18,FALSE,FALSE,FALSE,FALSE,-0.568064747,0.822983866,-0.354604887,-0.935016243,0.239315664,0.239315664,0.663122658,0.663122658,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274,4.787491743
1,5,ASSW1284,5/12/2018 9:00:04 AM,4.9698133,11611.6,2018,5,2,19,FALSE,FALSE,FALSE,FALSE,-0.663122658,0.748510748,-0.12053668,-0.992708874,0.568064747,0.568064747,0.239315664,0.239315664,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808,4.997212274
1,5,ASSW1284,5/19/2018 9:00:04 AM,5.087596335,11611.6,2018,5,3,20,FALSE,FALSE,FALSE,FALSE,-0.748510748,0.663122658,0.12053668,-0.992708874,0.822983866,0.822983866,-0.239315664,-0.239315664,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227,5.33753808
1,5,ASSW1284,5/26/2018 9:00:04 AM,4.820281566,11627.6,2018,5,4,21,FALSE,FALSE,FALSE,FALSE,-0.822983866,0.568064747,0.354604887,-0.935016243,0.970941817,0.970941817,-0.663122658,-0.663122658,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624,4.682131227
1,5,ASSW1284,6/2/2018 9:00:04 AM,4.997212274,11627.6,2018,6,1,22,FALSE,FALSE,FALSE,FALSE,-0.885456026,0.464723172,0.568064747,-0.822983866,0.992708874,0.992708874,-0.935016243,-0.935016243,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448,4.770684624
1,5,ASSW1284,6/9/2018 9:00:04 AM,5.159055299,11627.6,2018,6,2,23,FALSE,FALSE,FALSE,FALSE,-0.935016243,0.354604887,0.748510748,-0.663122658,0.885456026,0.885456026,-0.992708874,-0.992708874,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923,4.736198448
1,5,ASSW1284,6/16/2018 9:00:04 AM,5.023880521,11627.6,2018,6,3,24,FALSE,FALSE,FALSE,FALSE,-0.970941817,0.239315664,0.885456026,-0.464723172,0.663122658,0.663122658,-0.822983866,-0.822983866,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602,5.480638923
1,5,ASSW1284,6/23/2018 9:00:04 AM,4.787491743,11627.6,2018,6,4,25,FALSE,FALSE,FALSE,FALSE,-0.992708874,0.12053668,0.970941817,-0.239315664,0.354604887,0.354604887,-0.464723172,-0.464723172,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979,5.036952602
1,5,ASSW1284,6/30/2018 9:00:04 AM,4.770684624,11597.1,2018,6,5,26,FALSE,FALSE,FALSE,FALSE,-1,-3.22E-16,1,6.43E-16,3.67E-16,3.67E-16,1.29E-15,1.29E-15,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448,5.123963979
1,5,ASSW1284,7/7/2018 9:00:04 AM,5.278114659,11597.1,2018,7,1,27,FALSE,FALSE,FALSE,FALSE,-0.992708874,-0.12053668,0.970941817,0.239315664,-0.354604887,-0.354604887,0.464723172,0.464723172,4.770684624,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335,4.736198448
1,5,ASSW1284,7/14/2018 9:00:04 AM,5.214935758,11597.1,2018,7,2,28,FALSE,FALSE,FALSE,FALSE,-0.970941817,-0.239315664,0.885456026,0.464723172,-0.663122658,-0.663122658,0.822983866,0.822983866,5.278114659,4.770684624,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133,5.087596335
1,5,ASSW1284,7/21/2018 9:00:04 AM,5.278114659,11597.1,2018,7,3,29,FALSE,FALSE,FALSE,FALSE,-0.935016243,-0.354604887,0.748510748,0.663122658,-0.885456026,-0.885456026,0.992708874,0.992708874,5.214935758,5.278114659,4.770684624,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335,4.9698133
1,5,ASSW1284,7/28/2018 9:00:04 AM,5.075173815,11576.6,2018,7,4,30,FALSE,FALSE,FALSE,FALSE,-0.885456026,-0.464723172,0.568064747,0.822983866,-0.992708874,-0.992708874,0.935016243,0.935016243,5.278114659,5.214935758,5.278114659,4.770684624,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566,5.087596335
1,5,ASSW1284,8/4/2018 9:00:04 AM,5.204006687,11576.6,2018,8,1,31,FALSE,FALSE,FALSE,FALSE,-0.822983866,-0.568064747,0.354604887,0.935016243,-0.970941817,-0.970941817,0.663122658,0.663122658,5.075173815,5.278114659,5.214935758,5.278114659,4.770684624,4.787491743,5.023880521,5.159055299,4.997212274,4.820281566
